2,14,0,1,4474040,0.591329
3,20,12,1,0,0.360575
3,10,0,1,2,0.345719
3,20,14,1,0,0.360941
3,3,8,1,1,0.304837
0,2,3,0,1,0.232102
2,19,0,1,1,0.241815
3,15,20,0,3,0.248333
2,12,1,1,3,0.224730
0,3,1,1,3,0.189304
3,2,3,1,3,0.176372
3,20,5,1,0,0.169314
3,3,8,3,1,0.178994
2,14,3,1,1,0.188859
0,2,1,1,1,0.172988
0,2,3,1,1,0.158120
3,4,9,0,2,0.138294
0,1,3,0,2,0.139605
2,0,2,1,2,0.137327
3,16,20,1,0,0.107050
3,8,11,0,2,0.115948
3,20,1,1,0,0.089704
3,10,0,1,2,0.095622
0,3,2,1,2,0.103238
0,0,3,0,2,0.083986
2,9,1,0,2,0.078226
3,3,8,0,1,0.079639
3,0,19,0,1,0.083680
3,10,0,0,2,0.086879
3,20,6,0,0,0.083725
0,3,1,0,0,0.067375
3,2,3,0,3,0.084864
0,3,2,0,3,0.081508
2,5,3,0,3,0.069142
2,14,3,0,3,0.067816
2,14,3,0,3,0.081187
0,3,3,0,3,0.062341
3,17,17,0,0,0.060187
0,2,1,0,0,0.063171
2,12,2,0,0,0.058635
3,7,4,0,1,0.064181
2,14,2,0,1,0.067176
3,13,18,0,3,0.059179
3,8,1,0,2,0.061088
2,14,2,0,2,0.067782
2,20,2,0,2,0.063837
2,0,2,0,2,0.062859
3,13,2,0,3,0.055593
0,2,2,0,3,0.053604
0,3,2,1,3,0.043935
2,14,3,1,3,0.042590
2,17,2,0,3,0.047934
2,17,2,0,3,0.040256
3,20,5,0,2,0.052875
2,5,2,0,2,0.043416
3,15,20,0,3,0.042118
2,1,2,0,3,0.040414
2,11,2,0,3,0.045765
3,3,8,0,1,0.047251
3,7,1,0,0,0.040490
2,15,2,0,0,0.051841
3,12,20,0,3,0.041064
2,14,2,0,3,0.039651
0,3,1,0,3,0.043303
2,10,2,0,3,0.037599
3,13,10,0,0,0.037702
2,6,2,0,0,0.038319
2,12,3,1,0,0.033984
0,1,3,1,0,0.033387
2,8,2,0,0,0.038267
3,17,2,0,1,0.040487
2,0,2,0,1,0.031311
2,9,2,0,1,0.033641
2,9,2,0,1,0.037788
3,16,1,0,3,0.032291
3,13,3,0,3,0.035113
3,16,1,0,3,0.030130
2,19,2,0,3,0.038092
2,6,2,0,3,0.037735
3,0,19,0,1,0.032640
2,0,2,0,1,0.032449
0,3,2,0,1,0.033609
0,0,2,0,1,0.028294
2,14,2,2,1,0.034406
3,7,15,0,3,0.033617
2,15,1,0,3,0.031677
2,14,1,0,3,0.031611
2,14,1,0,3,0.039328
2,14,2,1,3,0.029869
3,15,20,1,3,0.024316
2,9,2,1,3,0.025919
3,15,20,0,0,0.030436
3,15,20,1,3,0.033719
2,15,2,1,3,0.028762
3,10,18,0,3,0.023390
2,18,1,0,3,0.029731
3,8,17,1,0,0.026745
3,0,10,0,0,0.029474
2,10,1,0,0,0.032100
3,0,10,0,1,0.029229
2,14,1,0,1,0.028851
0,2,1,0,1,0.032298
3,0,10,0,3,0.027506
3,18,8,1,0,0.029651
2,18,2,1,0,0.028647
2,2,1,0,0,0.030718
2,14,2,1,0,0.028859
0,1,1,0,0,0.024521
2,14,2,1,0,0.021619
0,0,2,1,0,0.021754
2,8,1,0,0,0.025877
2,15,2,0,0,0.026948
2,19,2,1,0,0.024293
2,20,2,0,0,0.023948
2,9,2,1,0,0.025351
0,3,1,0,0,0.020066
2,12,1,0,0,0.021075
3,1,16,0,2,0.018977
2,16,1,0,2,0.021346
3,16,20,0,0,0.020193
2,16,2,0,0,0.026317
2,0,1,0,0,0.022468
2,20,2,0,0,0.023775
2,8,1,0,0,0.022199
3,1,9,0,0,0.022794
2,10,1,0,0,0.019998
3,13,10,0,0,0.023512
3,13,3,0,3,0.025760
3,3,7,0,0,0.020362
3,1,7,0,2,0.021218
3,17,17,0,1,0.018157
3,0,19,0,1,0.018073
2,0,2,0,1,0.020405
2,6,2,0,1,0.017907
3,4,19,0,3,0.017174
2,14,2,0,3,0.019177
2,5,2,1,3,0.018620
3,1,16,0,1,0.024455
2,1,2,1,1,0.019979
3,15,20,1,3,0.026885
3,1,18,0,0,0.023533
3,15,20,0,2,0.021740
2,14,2,1,2,0.024471
0,0,2,0,2,0.024366
3,13,2,1,1,0.018920
3,16,1,1,2,0.016663
2,1,2,1,2,0.023775
3,1,8,1,3,0.019280
2,16,2,1,3,0.019292
0,2,2,1,3,0.016373
2,17,2,0,3,0.015946
0,2,1,0,3,0.021408
2,18,1,0,3,0.016270
2,17,2,0,3,0.018591
2,20,1,0,3,0.020076
2,14,2,0,3,0.020613
3,18,1,0,0,0.018272
2,1,2,0,0,0.020080
3,1,16,0,1,0.017659
2,14,2,0,1,0.016426
3,0,10,0,0,0.018963
0,3,2,0,0,0.017589
2,17,2,1,0,0.017211
3,0,10,0,0,0.018782
2,10,2,1,0,0.021712
3,0,10,0,0,0.017849
2,11,2,1,0,0.014944
2,16,1,0,0,0.019172
2,5,2,1,0,0.016755
2,20,1,0,0,0.017060
2,19,2,1,0,0.017791
2,19,2,1,0,0.018833
3,0,19,1,1,0.020765
2,0,2,1,1,0.019682
3,16,20,1,1,0.013626
2,19,2,1,1,0.016002
3,13,19,1,3,0.016079
2,9,2,1,3,0.013988
2,9,2,1,3,0.018763
2,20,1,0,3,0.017216
2,3,2,1,3,0.016894
2,12,2,1,3,0.015878
3,13,18,1,3,0.014993
3,10,18,1,3,0.018224
2,18,2,1,3,0.012977
2,15,2,1,3,0.013533
3,15,20,1,3,0.020315
3,7,15,1,3,0.017133
0,0,2,1,3,0.014112
2,15,2,1,3,0.015071
3,7,15,1,3,0.017372
2,11,2,1,3,0.014300
2,16,1,0,3,0.016967
3,1,18,1,2,0.013988
2,0,2,1,2,0.012074
2,1,1,0,2,0.016218
3,7,12,1,2,0.015160
3,0,10,1,0,0.013092
