3,3,19,3,3,0.600785
2,20,0,0,3,0.654290
3,11,2,2,0,0.516164
0,3,1,2,0,0.354238
3,18,20,3,3,0.327031
0,0,1,3,3,0.287433
3,4,8,2,3,0.229733
0,2,0,2,3,0.191707
0,2,2,3,3,0.172571
0,3,0,2,3,0.163182
0,0,2,0,3,0.149692
2,1,1,2,3,0.139355
0,2,1,2,3,0.127112
0,2,3,3,3,0.121106
0,3,1,2,3,0.114208
2,17,3,0,3,0.133879
3,3,19,1,2,0.121521
2,3,3,0,2,0.140167
0,0,1,1,2,0.104623
2,12,1,3,2,0.113688
3,11,2,2,3,0.117855
2,14,3,3,3,0.117683
0,0,2,2,3,0.103278
0,0,3,3,3,0.101150
2,10,1,3,3,0.092044
2,18,1,3,3,0.083286
3,3,19,3,2,0.097438
0,1,1,3,2,0.092143
0,2,1,3,2,0.080016
3,3,19,3,2,0.083933
2,18,3,2,2,0.089728
0,3,0,3,2,0.070932
0,0,1,3,2,0.076893
0,0,0,2,2,0.075665
0,2,0,2,2,0.073977
2,2,3,3,2,0.082053
2,6,3,0,2,0.083921
0,3,3,3,2,0.073551
3,2,11,3,0,0.064410
3,7,2,1,3,0.074761
0,3,2,3,3,0.059864
2,14,0,1,3,0.067014
3,18,19,2,2,0.065164
0,0,0,1,2,0.064100
3,8,6,2,1,0.056301
2,20,1,3,1,0.067510
0,3,3,2,1,0.072117
2,14,1,2,1,0.063981
0,3,1,2,1,0.055171
0,2,3,2,1,0.069298
0,3,1,2,1,0.075340
0,0,2,0,1,0.051117
0,3,2,2,1,0.057047
0,3,1,3,1,0.056000
2,13,2,3,1,0.058494
2,20,2,0,1,0.059394
2,9,2,3,1,0.057698
0,1,1,2,1,0.045655
0,1,3,0,1,0.048912
0,2,0,0,1,0.042680
3,3,8,0,1,0.041861
0,2,2,0,1,0.049586
0,3,1,3,1,0.042436
0,2,2,3,1,0.049729
0,1,0,3,1,0.046117
0,0,1,3,1,0.043112
0,2,2,3,1,0.040504
2,13,0,3,1,0.042283
3,1,1,2,2,0.041533
0,2,3,3,2,0.039133
2,7,2,1,2,0.042277
2,20,0,0,2,0.047689
2,14,2,3,2,0.044552
3,6,19,0,3,0.047972
0,3,0,3,3,0.039955
3,1,1,3,3,0.038178
0,3,0,0,3,0.038995
0,3,0,0,3,0.049072
3,2,2,1,2,0.036520
0,3,1,1,2,0.038494
3,2,11,1,0,0.044166
0,3,2,3,0,0.052353
0,2,2,3,0,0.034710
2,12,3,3,0,0.037328
0,1,3,3,0,0.034965
0,3,1,2,0,0.034695
0,3,1,2,0,0.036180
0,1,2,1,0,0.033771
3,18,10,3,2,0.033149
2,14,3,2,2,0.035155
0,3,0,0,2,0.036846
3,17,19,2,1,0.035000
2,20,1,3,1,0.034708
0,0,3,2,1,0.035584
0,0,2,0,1,0.033424
0,1,1,3,1,0.031580
3,10,8,3,3,0.029067
2,1,1,2,3,0.029481
2,3,2,0,3,0.031388
0,0,2,3,3,0.028838
0,2,1,2,3,0.028568
2,14,1,2,3,0.031481
0,3,2,0,3,0.029401
0,2,1,3,3,0.028374
0,2,3,3,3,0.027920
0,2,3,3,3,0.028405
2,0,1,2,3,0.028304
3,7,3,2,1,0.026779
0,3,1,2,1,0.027208
0,3,2,2,1,0.030627
0,0,2,0,1,0.032536
2,18,1,0,1,0.031015
0,3,1,2,1,0.027703
2,7,0,2,1,0.023416
2,20,0,2,1,0.031738
2,11,1,0,1,0.029824
0,0,0,2,1,0.029540
3,17,19,2,3,0.025476
0,0,3,3,3,0.023356
3,3,10,3,0,0.022804
3,18,10,2,2,0.031182
2,16,3,3,2,0.023573
2,17,1,3,2,0.023513
2,17,3,3,2,0.028611
0,2,2,2,2,0.027387
3,1,18,3,3,0.021594
2,1,3,1,3,0.025616
0,0,3,3,3,0.028154
0,2,1,2,3,0.024301
0,2,1,3,3,0.023289
0,1,3,1,3,0.024301
0,0,1,3,3,0.020852
0,0,1,3,3,0.022142
2,5,2,1,3,0.021356
2,13,0,1,3,0.021063
2,12,2,1,3,0.025230
2,8,0,1,3,0.021212
2,20,2,0,3,0.025346
2,7,0,1,3,0.024833
2,18,2,1,3,0.024170
2,11,0,1,3,0.021566
2,16,0,0,3,0.023121
2,1,0,1,3,0.020853
0,3,0,1,3,0.020086
3,1,1,1,2,0.022394
0,0,1,0,2,0.021365
2,15,2,1,2,0.021874
0,0,2,1,2,0.021589
0,2,3,3,2,0.019541
3,3,10,2,0,0.018930
0,0,2,0,0,0.020427
2,4,0,3,0,0.018056
3,2,2,0,3,0.018622
0,3,3,0,3,0.017864
0,2,0,2,3,0.017977
3,10,8,3,3,0.019004
0,2,1,2,3,0.018895
0,2,1,2,3,0.017942
2,17,1,2,3,0.018846
3,7,10,3,3,0.017865
3,10,18,3,3,0.017957
3,18,10,3,0,0.017080
3,10,11,1,3,0.017504
0,0,0,3,3,0.017480
2,8,0,2,3,0.018494
0,2,3,3,3,0.022351
0,1,2,3,3,0.016332
3,1,1,0,2,0.017563
3,11,10,0,3,0.019673
2,10,1,2,3,0.018548
3,3,7,0,0,0.019925
2,7,0,2,0,0.017468
0,0,0,0,0,0.021332
2,11,0,2,0,0.019011
0,3,0,0,0,0.021500
0,3,0,0,0,0.022044
0,0,1,3,0,0.016434
0,1,0,2,0,0.015063
0,2,0,2,0,0.021349
0,1,1,2,0,0.015501
2,13,2,3,0,0.018833
0,3,2,3,0,0.015037
0,0,2,0,0,0.015586
0,2,2,3,0,0.017694
0,3,3,3,0,0.014406
3,11,19,3,0,0.014927
0,3,3,3,0,0.016826
2,8,1,2,0,0.017018
2,14,1,2,0,0.014991
0,2,3,2,0,0.013969
2,17,0,1,0,0.020426
2,12,1,2,0,0.016027
