2,20,1,2,134709851,0.775330
3,11,2,3,3,0.774288
3,19,3,2,1,0.398405
3,1,20,2,1,0.429672
0,3,1,2,1,0.285072
3,7,8,3,1,0.249137
2,20,2,0,1,0.244960
2,18,1,3,1,0.245557
0,0,1,3,1,0.218694
0,0,2,0,1,0.194904
3,3,2,0,3,0.176990
3,11,2,2,3,0.211702
2,12,3,3,3,0.216345
0,2,3,3,3,0.152450
2,14,0,2,3,0.142998
0,3,0,2,3,0.139878
0,3,2,2,3,0.121694
3,1,1,3,3,0.112318
3,10,8,3,2,0.115981
0,2,2,3,2,0.112306
0,3,1,2,2,0.113346
3,11,2,2,1,0.104880
2,1,1,1,1,0.112999
0,2,1,2,1,0.100215
0,0,2,2,1,0.100470
0,0,3,3,1,0.095701
2,9,1,3,1,0.087226
2,6,1,3,1,0.085705
0,0,1,1,1,0.096818
2,20,0,2,1,0.099711
3,3,8,0,3,0.082540
3,11,2,2,1,0.083940
0,3,2,0,1,0.077040
3,3,8,2,3,0.075449
0,0,0,2,3,0.066532
2,18,1,2,3,0.068981
2,15,1,2,3,0.079578
2,12,1,3,3,0.065203
2,2,1,2,3,0.066102
0,1,1,2,3,0.068470
0,1,1,3,3,0.064565
0,0,1,3,3,0.065549
0,2,1,3,3,0.063074
2,17,0,3,3,0.058614
2,16,2,3,3,0.055700
2,3,2,3,3,0.059494
2,13,0,3,3,0.055963
2,18,2,3,3,0.055403
0,3,2,3,3,0.055732
3,10,16,0,1,0.061221
0,0,2,0,1,0.053017
2,14,3,0,1,0.050545
3,11,2,0,2,0.053854
0,0,0,3,2,0.057315
2,1,3,0,2,0.050012
2,1,3,0,2,0.051432
2,20,3,0,2,0.055896
2,9,3,1,2,0.065165
2,18,3,0,2,0.058533
0,2,3,1,2,0.049342
3,19,8,0,0,0.055957
0,1,3,0,0,0.050447
0,1,3,1,0,0.050674
0,0,2,3,0,0.050768
0,1,3,3,0,0.046364
0,2,3,3,0,0.046520
3,10,8,3,2,0.043603
3,3,10,3,0,0.042627
0,2,3,3,0,0.044347
0,1,2,0,0,0.049591
2,14,0,0,0,0.056452
2,9,2,3,0,0.051596
0,3,0,0,0,0.047337
2,7,0,1,0,0.048851
3,11,4,2,0,0.040414
3,19,10,2,2,0.039605
0,1,0,3,2,0.042211
0,3,0,2,2,0.041568
0,3,2,3,2,0.038835
0,3,1,2,2,0.038054
0,2,0,1,2,0.045122
0,3,1,2,2,0.043101
0,2,1,2,2,0.036269
3,2,7,0,1,0.042426
2,20,1,1,1,0.049993
0,2,0,0,1,0.045431
0,3,3,1,1,0.035618
0,3,3,3,1,0.038435
3,11,2,1,1,0.043572
3,8,11,3,3,0.044374
3,3,2,1,2,0.034008
3,2,3,1,1,0.038553
3,3,2,2,2,0.040503
3,11,2,2,2,0.033485
3,3,2,3,2,0.037152
0,3,1,1,2,0.034931
0,3,2,1,2,0.029930
2,12,0,1,2,0.033093
3,11,11,2,3,0.032109
2,14,0,2,3,0.035839
2,12,2,0,3,0.035631
2,20,2,2,3,0.036848
0,1,2,0,3,0.038076
3,7,4,2,3,0.036401
3,8,2,2,0,0.029620
3,18,1,2,1,0.033583
0,2,3,2,1,0.033290
2,0,2,2,1,0.036085
0,3,2,2,1,0.030999
0,0,0,3,1,0.031778
0,2,2,2,1,0.027808
0,0,3,0,1,0.027669
0,3,0,0,1,0.028942
0,2,3,3,1,0.029292
0,2,1,3,1,0.030626
3,8,10,0,3,0.033585
3,19,8,1,0,0.028485
0,2,0,1,0,0.029535
3,3,8,0,3,0.027608
2,6,2,0,3,0.027325
0,3,2,0,3,0.033528
0,0,2,0,3,0.029605
0,0,2,2,3,0.030168
0,0,2,2,3,0.030082
3,3,8,3,0,0.029710
2,14,3,0,0,0.031336
0,2,3,0,0,0.026161
2,13,3,3,0,0.024266
3,18,1,2,2,0.032065
2,1,3,3,2,0.028575
2,1,2,0,2,0.029385
3,1,18,3,0,0.030829
3,4,10,3,3,0.025242
3,10,16,3,1,0.025630
0,3,1,2,1,0.027572
3,11,11,3,2,0.027255
2,20,1,3,2,0.031241
0,3,3,3,2,0.029391
0,1,1,3,2,0.029036
0,3,1,3,2,0.025579
0,3,3,1,2,0.025849
0,1,3,1,2,0.022265
2,13,2,0,2,0.023281
0,2,2,3,2,0.021397
2,18,2,0,2,0.027973
2,8,1,0,2,0.029006
3,11,2,0,2,0.029086
3,11,11,3,3,0.023846
2,9,1,1,3,0.027580
0,0,2,0,3,0.028798
0,0,3,3,3,0.022555
2,2,0,2,3,0.021949
0,2,3,3,3,0.025036
0,0,1,0,3,0.022323
0,0,2,2,3,0.027443
0,0,2,2,3,0.024207
0,3,0,2,3,0.022161
2,19,2,2,3,0.024822
0,3,0,0,3,0.030457
0,2,1,1,3,0.023155
0,3,0,1,3,0.027067
3,10,8,0,2,0.022339
3,10,3,0,0,0.025529
3,3,2,0,2,0.021954
3,3,2,0,2,0.029704
0,2,2,1,2,0.026270
3,7,4,2,3,0.026849
0,0,1,3,3,0.023204
0,0,1,0,3,0.027817
3,10,11,2,1,0.023590
2,4,0,3,1,0.020315
3,8,3,2,3,0.022646
2,18,1,2,3,0.022862
2,18,0,3,3,0.021197
3,18,1,2,2,0.026602
2,0,1,2,2,0.021708
3,11,11,2,2,0.025080
2,6,1,2,2,0.025441
3,7,7,2,0,0.024095
3,7,7,3,0,0.020659
0,3,3,2,0,0.022759
3,3,2,2,2,0.019919
0,0,3,3,2,0.018476
0,2,1,2,2,0.022496
0,0,0,2,2,0.019604
0,3,2,2,2,0.021548
0,0,0,2,2,0.027065
0,2,1,1,2,0.021402
2,20,0,3,2,0.025437
2,19,0,2,2,0.023807
2,14,0,3,2,0.023814
0,2,3,2,2,0.020638
2,15,0,3,2,0.023158
0,0,3,2,2,0.018881
0,2,0,3,2,0.020410
3,2,3,1,3,0.019290
2,5,1,0,3,0.019902
3,4,7,2,1,0.020541
3,10,16,2,1,0.018223
2,18,2,2,1,0.020925
0,1,0,2,1,0.021000
0,0,2,2,1,0.020588
3,1,18,2,0,0.018539
2,16,2,2,0,0.018151
0,3,2,2,0,0.018135
0,3,1,1,0,0.018730
0,3,2,2,0,0.017330
0,3,1,2,0,0.018723
0,3,1,2,0,0.022092
0,2,3,3,0,0.017703
0,2,3,3,0,0.019893
2,5,1,0,0,0.018537
0,2,2,1,0,0.018539
2,8,1,2,0,0.017210
3,3,8,0,0,0.020065
3,1,18,2,2,0.015959
2,12,1,0,2,0.017752
2,20,1,0,2,0.019562
0,0,1,0,2,0.019927
3,11,2,0,1,0.020870
2,11,1,1,1,0.016587
0,2,1,0,1,0.016472
0,2,1,2,1,0.019313
2,14,1,2,1,0.015191
2,13,1,2,1,0.015510
3,8,2,0,0,0.015318
0,2,1,2,0,0.017387
2,16,2,0,0,0.015182
3,19,16,0,2,0.019744
0,0,2,0,2,0.016892
3,2,11,0,2,0.018769
0,0,3,1,2,0.015130
3,10,16,3,1,0.014055
2,18,1,2,1,0.015081
3,2,11,2,2,0.013497
3,10,11,1,0,0.017210
0,0,1,0,0,0.013468
0,0,1,3,0,0.014704
0,0,1,3,0,0.016102
2,15,0,2,0,0.015430
2,9,0,1,0,0.016451
2,18,3,2,0,0.018151
0,2,3,2,0,0.018197
