2,20,0,2,134709883,1.454528
3,20,18,0,0,0.370974
2,3,2,0,0,0.276781
2,20,2,0,0,0.290870
0,1,2,0,0,0.299995
2,15,0,2,0,0.241082
3,2,7,0,0,0.192954
3,10,10,2,1,0.192052
0,1,0,2,1,0.214758
2,20,1,0,1,0.190372
3,8,0,0,0,0.201061
3,19,19,0,1,0.180376
2,0,1,0,1,0.153859
2,12,0,2,1,0.150643
0,1,0,0,1,0.153356
2,20,1,0,1,0.138570
3,16,17,2,0,0.164325
3,8,11,0,0,0.157879
3,3,14,0,0,0.142893
0,3,0,2,0,0.138564
0,0,1,0,0,0.117512
3,11,7,0,0,0.117160
3,13,8,0,0,0.118252
2,1,3,0,0,0.125054
0,1,3,0,0,0.119724
3,13,14,0,0,0.112416
0,2,3,0,0,0.115686
3,8,10,0,0,0.103154
0,0,2,0,0,0.100871
2,20,3,1,0,0.120056
2,7,3,1,0,0.106914
2,6,3,1,0,0.108081
2,9,1,0,0,0.119330
3,18,18,1,1,0.102168
2,18,1,1,1,0.108331
3,2,15,2,0,0.101609
3,11,8,1,2,0.098141
3,0,16,2,2,0.094141
2,14,1,1,2,0.087248
0,3,1,2,2,0.078363
3,3,3,1,2,0.082115
3,3,8,3,3,0.088490
2,16,1,1,3,0.082032
3,1,19,0,2,0.084115
0,2,1,2,2,0.075517
2,8,2,0,2,0.078858
0,0,1,1,2,0.082584
3,10,10,0,3,0.071370
0,1,1,1,3,0.067854
0,0,3,0,3,0.075721
0,3,3,1,3,0.062779
3,2,3,0,2,0.077766
2,20,3,2,2,0.084501
0,3,2,1,2,0.075922
2,6,2,0,2,0.069226
0,3,2,0,2,0.080088
0,2,0,3,2,0.059992
0,1,2,0,2,0.070473
0,3,3,3,2,0.066125
0,2,3,2,2,0.058903
0,0,0,2,2,0.066279
2,13,1,3,2,0.056778
2,15,3,1,2,0.057602
2,1,1,3,2,0.058938
2,15,1,0,2,0.060206
3,13,14,0,0,0.053941
3,13,14,0,0,0.063501
2,9,1,0,0,0.074288
2,7,1,3,0,0.061185
0,2,1,0,0,0.058597
0,2,1,0,0,0.064360
2,20,1,2,0,0.069766
2,2,3,1,0,0.064114
0,3,1,3,0,0.061361
3,14,8,2,0,0.055703
0,3,1,1,0,0.052167
0,3,1,2,0,0.057909
0,2,0,0,0,0.050804
0,0,3,1,0,0.049340
3,8,3,3,3,0.049948
2,6,3,0,3,0.075583
3,8,11,1,0,0.058547
2,11,0,0,0,0.053638
0,1,3,1,0,0.050329
0,3,0,0,0,0.049674
3,14,11,1,0,0.047899
0,2,2,2,0,0.047432
0,2,2,2,0,0.046496
2,5,1,2,0,0.052411
0,0,3,3,0,0.047879
2,17,2,1,0,0.047803
2,19,0,0,0,0.051753
2,3,1,0,0,0.049386
0,0,1,1,0,0.057949
2,0,1,0,0,0.048076
0,0,2,1,0,0.044831
2,8,1,0,0,0.045552
0,1,1,2,0,0.057953
0,2,0,1,0,0.049462
0,3,0,0,0,0.045390
0,1,1,0,0,0.048734
0,3,0,1,0,0.043035
3,10,10,2,3,0.043912
3,6,6,1,3,0.049850
3,1,19,2,2,0.052857
2,18,0,0,2,0.037856
2,1,1,0,2,0.038375
2,20,2,1,2,0.047404
0,2,1,0,2,0.055281
0,0,0,0,2,0.046778
0,1,2,1,2,0.049785
0,0,1,1,2,0.038177
0,1,3,3,2,0.039639
0,0,0,0,2,0.042479
0,2,2,0,2,0.044338
2,17,3,2,2,0.035622
0,3,3,2,2,0.036200
2,3,2,3,2,0.041079
2,20,1,3,2,0.048219
0,0,2,3,2,0.042214
0,1,1,3,2,0.047533
0,2,2,3,2,0.037390
0,2,2,3,2,0.037127
0,2,2,0,2,0.035807
0,3,2,1,2,0.042030
0,0,1,1,2,0.039792
2,19,2,3,2,0.038749
2,16,2,1,2,0.037007
2,12,0,0,2,0.037448
3,20,14,1,0,0.035720
2,14,2,2,0,0.040584
2,7,2,3,0,0.041345
2,20,2,0,0,0.038742
3,13,8,3,0,0.032531
3,5,8,1,0,0.036344
3,13,8,0,0,0.036199
0,2,2,1,0,0.031289
3,20,14,0,0,0.035773
0,3,2,2,0,0.031785
3,20,14,1,0,0.036052
2,2,2,2,0,0.031165
2,6,3,0,0,0.039862
2,3,2,3,0,0.038260
0,1,2,0,0,0.037813
0,2,1,1,0,0.031936
3,14,13,2,2,0.036376
3,1,19,3,1,0.041509
0,1,3,0,1,0.037283
2,1,0,1,1,0.035310
0,0,2,2,1,0.035633
3,6,6,0,3,0.030535
2,6,1,0,3,0.033605
0,1,3,1,3,0.032187
2,15,2,3,3,0.035532
