2,20,0,2,4474040,1.561944
3,2,0,2,0,0.591552
3,3,2,2,3,0.308038
3,1,20,2,3,0.229358
3,5,19,0,0,0.219345
2,14,1,2,0,0.197813
2,20,1,2,0,0.185170
3,3,2,2,3,0.206046
2,9,1,2,3,0.163227
2,8,0,2,3,0.155959
3,0,2,2,2,0.128645
0,1,0,2,2,0.144216
2,20,3,3,2,0.148875
3,11,12,0,2,0.134889
2,17,3,3,2,0.118257
2,20,1,2,2,0.127091
2,5,1,2,2,0.106852
2,3,1,2,2,0.105032
3,2,20,2,2,0.117710
0,3,1,2,2,0.096027
3,14,18,3,3,0.086201
2,11,3,3,3,0.102056
2,10,3,3,3,0.097267
0,1,3,3,3,0.079090
3,0,2,1,2,0.078039
2,12,1,1,2,0.077356
3,2,5,1,2,0.067333
3,0,2,1,0,0.082540
2,0,2,0,0,0.086984
2,20,2,1,0,0.083738
3,20,10,1,2,0.075041
2,8,2,1,2,0.071303
3,6,20,1,3,0.069649
0,3,1,1,3,0.063928
3,0,2,3,2,0.057606
3,19,3,1,0,0.063453
3,3,2,3,2,0.066556
3,1,1,1,2,0.053693
2,14,2,3,2,0.054195
0,3,2,1,2,0.063290
3,3,2,3,3,0.051904
3,19,3,3,0,0.054154
3,5,19,3,0,0.057455
0,2,2,1,0,0.058803
2,14,3,2,0,0.053503
3,20,5,2,0,0.047119
2,8,3,2,0,0.048456
2,9,3,1,0,0.053295
3,0,2,2,2,0.068936
3,2,0,2,0,0.188039
3,2,0,0,0,0.154263
3,2,0,2,3,0.084323
2,11,3,2,3,0.053298
2,2,3,1,3,0.060714
2,20,3,2,3,0.057894
2,20,1,2,3,0.057320
3,19,3,2,3,0.047575
2,17,3,2,3,0.044865
0,1,3,1,3,0.045637
3,10,10,2,1,0.041550
3,10,20,3,3,0.048716
0,1,1,2,3,0.043668
2,14,1,0,3,0.046320
0,1,1,0,3,0.050446
2,8,3,2,3,0.043619
0,2,2,3,3,0.038876
0,1,3,2,3,0.036523
3,19,3,0,3,0.040450
2,20,3,3,3,0.041341
3,17,6,0,3,0.041242
3,3,2,0,3,0.036127
3,3,2,3,3,0.045093
3,3,2,0,2,0.036868
2,8,3,3,2,0.037246
3,18,18,0,1,0.035002
0,1,1,0,1,0.032752
0,1,1,2,1,0.029293
0,3,1,1,1,0.032408
2,12,3,3,1,0.034116
0,3,3,3,1,0.030482
3,11,12,3,2,0.045008
2,11,1,0,2,0.040293
3,2,0,0,2,0.033568
2,17,3,3,2,0.027837
0,2,3,3,2,0.027926
3,10,10,1,0,0.026958
3,20,2,2,1,0.027414
2,14,1,1,1,0.028992
3,1,4,0,3,0.031705
3,20,12,1,3,0.028297
2,17,3,2,3,0.030031
3,1,5,2,3,0.028359
2,20,3,2,3,0.028676
2,20,1,0,3,0.034028
2,20,3,2,3,0.028383
2,3,1,0,3,0.034000
0,0,3,2,3,0.029564
3,3,2,2,3,0.028922
3,3,2,2,3,0.029578
2,14,2,2,3,0.026895
2,12,2,2,3,0.027432
0,3,2,2,3,0.027282
2,5,1,0,3,0.026264
2,14,2,0,3,0.032667
3,17,6,0,1,0.027621
0,3,2,0,1,0.025145
2,0,1,0,1,0.025534
2,4,1,0,1,0.024193
3,1,5,0,3,0.022264
3,5,20,0,3,0.036883
3,20,3,0,2,0.029692
3,3,2,0,3,0.026634
3,3,2,0,0,0.026102
2,16,1,0,0,0.027706
3,0,12,0,1,0.025327
2,19,1,0,1,0.027401
3,18,15,0,0,0.023954
2,11,1,0,0,0.022839
0,1,1,0,0,0.021231
3,1,16,1,3,0.019692
3,19,3,1,0,0.020383
0,2,1,1,0,0.019383
3,3,2,0,1,0.019685
2,4,1,1,1,0.024839
2,3,1,0,1,0.025262
3,3,2,1,3,0.026263
3,20,3,0,2,0.020451
3,11,13,1,1,0.026499
2,19,1,0,1,0.022716
2,18,1,1,1,0.024283
2,5,1,0,1,0.020784
2,7,1,1,1,0.021400
2,6,1,0,1,0.017598
2,16,1,1,1,0.019362
2,2,1,0,1,0.021579
2,14,1,1,1,0.021096
2,20,1,0,1,0.020940
2,20,1,0,1,0.020575
2,8,1,0,1,0.025098
2,9,1,1,1,0.020836
2,9,1,0,1,0.026436
3,3,2,0,3,0.020231
3,2,3,0,2,0.020498
2,9,1,1,2,0.016850
2,10,1,1,2,0.021969
3,0,2,0,2,0.021186
2,0,1,1,2,0.017012
2,1,1,0,2,0.020895
3,1,5,1,2,0.023188
3,1,1,0,2,0.019893
2,11,1,0,2,0.017872
2,20,1,1,2,0.020897
3,2,3,0,2,0.017800
3,20,3,1,2,0.016495
2,3,1,1,2,0.021215
2,8,1,0,2,0.015509
2,8,1,0,2,0.016100
2,3,1,0,2,0.020380
0,3,1,1,2,0.019435
2,19,1,0,2,0.017721
3,1,4,0,3,0.020413
